time_s,dt_s,lateral_error,forward_error
1768669417.3328834,0.005617380142211914,22.0,0.20000000298023224
1768669417.3726685,0.039785146713256836,22.0,0.20000000298023224
1768669417.3745468,0.0018782615661621094,22.0,0.20000000298023224
1768669417.437382,0.0628352165222168,22.0,0.20000000298023224
1768669417.4394705,0.0020885467529296875,22.0,0.20000000298023224
1768669417.5128057,0.07333517074584961,22.0,0.20000000298023224
1768669417.5199196,0.007113933563232422,22.0,0.20000000298023224
1768669417.5745652,0.054645538330078125,22.0,0.20000000298023224
1768669417.5763583,0.0017931461334228516,22.0,0.20000000298023224
1768669417.6280797,0.05172133445739746,22.0,0.20000000298023224
1768669417.6294672,0.0013875961303710938,22.0,0.20000000298023224
1768669417.6819777,0.05251049995422363,22.0,0.20999999344348907
1768669417.6884642,0.006486415863037109,22.0,0.20999999344348907
1768669417.7202244,0.031760215759277344,22.0,0.20000000298023224
1768669417.721679,0.0014545917510986328,22.0,0.20000000298023224
1768669417.7540953,0.032416343688964844,22.0,0.20000000298023224
1768669417.7641268,0.010031461715698242,22.0,0.20000000298023224
1768669417.8170428,0.05291604995727539,22.0,0.20000000298023224
1768669417.8193142,0.002271413803100586,22.0,0.20000000298023224
1768669417.891209,0.07189464569091797,22.0,0.20999999344348907
1768669417.892693,0.0014841556549072266,22.0,0.20999999344348907
1768669417.9443989,0.05170583724975586,22.0,0.20000000298023224
1768669417.9483309,0.003931999206542969,22.0,0.20000000298023224
1768669417.9648433,0.016512393951416016,22.0,0.20000000298023224
1768669417.9676585,0.00281524658203125,22.0,0.20000000298023224
1768669418.0384107,0.07075214385986328,22.0,0.20000000298023224
1768669418.040752,0.0023412704467773438,22.0,0.20000000298023224
1768669418.08176,0.04100799560546875,22.0,0.20000000298023224
1768669418.0830917,0.0013318061828613281,22.0,0.20000000298023224
1768669418.1343946,0.05130290985107422,22.0,0.20000000298023224
1768669418.1372435,0.0028488636016845703,22.0,0.20000000298023224
1768669418.1833432,0.04609966278076172,22.0,0.20999999344348907
1768669418.1979818,0.014638662338256836,22.0,0.20999999344348907
1768669418.2679393,0.06995749473571777,22.0,0.20000000298023224
1768669418.2692664,0.0013270378112792969,22.0,0.20000000298023224
1768669418.3190198,0.049753427505493164,22.0,0.20000000298023224
1768669418.3203065,0.0012867450714111328,22.0,0.20000000298023224
1768669418.3602936,0.03998708724975586,22.0,0.20000000298023224
1768669418.3616657,0.0013720989227294922,22.0,0.20000000298023224
1768669418.377559,0.015893220901489258,22.0,0.20000000298023224
1768669418.3951874,0.01762843132019043,22.0,0.20000000298023224
1768669418.4007213,0.005533933639526367,22.0,0.20000000298023224
